Transaction_ID,Date,Game_Type,Amount_Staked,Payout_Amount,Customer_Type
1493,2025-10-19,Kino,9.13,24.98,Occasional
1494,2025-12-18,Joker,41.96,0.0,Regular
1495,2026-01-09,Scratch,39.78,0.0,Regular
1496,2025-10-12,Pame Stoixima,16.96,0.0,Occasional
1497,2025-11-14,Kino,47.58,0.0,Regular
1498,2025-04-22,Scratch,5.52,0.0,Occasional
1499,2026-01-18,Joker,36.36,0.0,Regular
1500,2026-04-12,Joker,24.25,0.0,VIP
1501,2026-04-04,Kino,28.85,0.0,Regular
1502,2025-07-25,Joker,44.68,0.0,Occasional
1503,2025-11-24,Kino,39.27,0.0,VIP
1504,2025-07-10,Joker,30.61,66.29,Occasional
1505,2025-07-22,Kino,22.0,0.0,Occasional
1506,2026-03-26,Virtual Sports,36.32,174.02,Regular
1507,2025-05-24,Scratch,15.38,0.0,Regular
1508,2025-12-22,Kino,30.67,0.0,Occasional
1509,2026-03-10,Kino,29.87,0.0,Occasional
1510,2025-05-09,Pame Stoixima,15.42,0.0,VIP
1511,2026-01-03,Joker,36.75,0.0,Regular
1512,2025-12-28,Scratch,14.54,0.0,Regular
1513,2025-11-10,Joker,6.25,0.0,VIP
1514,2025-09-13,Pame Stoixima,47.3,197.12,Regular
1515,2026-03-29,Pame Stoixima,17.24,0.0,Occasional
1516,2025-11-27,Virtual Sports,30.05,0.0,Regular
1517,2025-12-09,Joker,35.55,52.76,Regular
1518,2025-12-09,Virtual Sports,24.57,0.0,VIP
1519,2026-01-09,Virtual Sports,23.06,0.0,Occasional
1520,2025-08-25,Scratch,0.81,0.0,Occasional
1521,2025-09-26,Virtual Sports,20.08,55.75,Occasional
1522,2025-11-27,Pame Stoixima,0.88,0.0,Occasional
1523,2025-10-19,Pame Stoixima,14.06,0.0,VIP
1524,2026-01-23,Scratch,5.58,0.0,VIP
1525,2025-12-09,Scratch,27.2,0.0,Occasional
1526,2025-08-15,Pame Stoixima,19.84,39.24,Occasional
1527,2025-11-13,Scratch,21.86,93.84,VIP
1528,2025-10-09,Virtual Sports,3.29,0.0,Regular
1529,2025-07-17,Joker,47.59,0.0,Occasional
1530,2025-04-16,Joker,3.86,0.0,Regular
1531,2025-04-22,Scratch,23.43,69.05,VIP
1532,2025-12-31,Kino,19.17,0.0,Occasional
1533,2025-06-11,Kino,44.24,0.0,VIP
1534,2026-03-03,Kino,1.05,0.0,Regular
1535,2026-02-28,Pame Stoixima,9.11,43.12,Occasional
1536,2025-09-22,Pame Stoixima,1.17,0.0,Occasional
1537,2025-08-01,Pame Stoixima,21.45,0.0,Regular
1538,2025-08-24,Virtual Sports,34.44,154.36,VIP
1539,2026-03-24,Joker,34.86,0.0,Occasional
1540,2025-05-11,Pame Stoixima,8.04,0.0,VIP
1541,2025-10-06,Scratch,17.83,0.0,VIP
1542,2026-02-03,Scratch,33.74,0.0,Regular
1543,2025-08-25,Kino,30.05,0.0,VIP
1544,2025-06-02,Virtual Sports,28.6,0.0,VIP
1545,2025-08-22,Scratch,32.45,0.0,Regular
1546,2025-10-05,Pame Stoixima,12.83,47.58,VIP
1547,2026-02-28,Joker,9.58,0.0,VIP
1548,2026-01-10,Joker,15.7,0.0,Occasional
1549,2026-03-08,Kino,12.18,0.0,Regular
1550,2025-10-26,Kino,45.57,0.0,Occasional
1551,2025-05-09,Kino,31.55,0.0,Occasional
1552,2026-03-17,Pame Stoixima,13.92,42.49,Regular
1553,2025-08-30,Joker,39.84,0.0,Occasional
1554,2025-10-23,Kino,22.39,0.0,Regular
1555,2025-10-15,Scratch,2.13,0.0,Occasional
1556,2025-05-05,Kino,14.81,0.0,Occasional
1557,2025-07-02,Kino,3.04,0.0,Occasional
1558,2025-07-27,Joker,5.48,0.0,VIP
1559,2025-12-29,Scratch,42.92,0.0,VIP
1560,2025-12-29,Joker,11.94,57.92,Regular
1561,2025-07-15,Pame Stoixima,39.77,0.0,Occasional
1562,2025-07-14,Kino,6.21,0.0,VIP
1563,2025-10-27,Pame Stoixima,36.79,0.0,Regular
1564,2025-04-22,Joker,14.52,65.84,Regular
1565,2025-12-12,Virtual Sports,24.77,0.0,Occasional
1566,2025-11-06,Kino,34.1,0.0,Regular
1567,2025-12-29,Virtual Sports,2.14,0.0,Occasional
1568,2025-05-25,Pame Stoixima,20.4,31.63,Regular
1569,2025-07-01,Joker,15.38,29.09,VIP
1570,2025-09-01,Virtual Sports,1.91,0.0,VIP
1571,2025-07-07,Virtual Sports,46.06,0.0,Regular
1572,2025-06-22,Joker,38.97,0.0,VIP
1573,2025-08-29,Pame Stoixima,5.55,18.47,VIP
1574,2025-09-20,Virtual Sports,9.54,0.0,VIP
1575,2025-10-19,Scratch,25.62,0.0,Regular
1576,2026-04-08,Virtual Sports,14.34,0.0,VIP
1577,2025-10-10,Pame Stoixima,12.02,0.0,Regular
1578,2025-09-26,Kino,26.62,93.55,Occasional
1579,2025-05-23,Pame Stoixima,17.98,0.0,VIP
1580,2026-01-14,Joker,5.38,0.0,VIP
1581,2025-12-06,Virtual Sports,8.69,13.27,Occasional
1582,2025-06-27,Virtual Sports,8.34,0.0,Regular
1583,2025-11-30,Scratch,28.22,0.0,Occasional
1584,2026-01-21,Kino,18.14,65.74,Occasional
1585,2025-06-08,Virtual Sports,21.16,0.0,VIP
1586,2025-10-10,Kino,44.18,0.0,Occasional
1587,2025-05-25,Scratch,0.72,0.0,Occasional
1588,2026-01-23,Kino,42.73,169.05,Occasional
1589,2025-11-11,Scratch,34.44,0.0,Regular
1590,2025-09-12,Pame Stoixima,37.64,0.0,Occasional
1591,2025-07-16,Virtual Sports,6.55,0.0,VIP
1592,2025-06-14,Joker,15.48,76.06,VIP
1593,2026-02-07,Pame Stoixima,23.77,0.0,Regular
1594,2025-08-20,Joker,24.02,0.0,Occasional
1595,2025-10-28,Kino,25.02,0.0,Regular
1596,2025-09-11,Kino,45.62,219.4,Regular
1597,2025-08-11,Pame Stoixima,8.97,0.0,VIP
1598,2025-07-23,Joker,7.16,0.0,Regular
1599,2025-09-07,Pame Stoixima,1.99,0.0,VIP
1600,2025-09-21,Pame Stoixima,29.53,110.79,VIP
1601,2025-05-08,Kino,12.4,0.0,VIP
1602,2025-09-21,Virtual Sports,44.73,0.0,Occasional
1603,2026-04-03,Pame Stoixima,1.05,0.0,Occasional
1604,2025-04-20,Pame Stoixima,45.06,0.0,Regular
1605,2026-01-20,Joker,33.44,0.0,Occasional
1606,2025-06-15,Pame Stoixima,36.2,0.0,VIP
1607,2025-11-01,Joker,22.59,0.0,Regular
1608,2025-08-02,Scratch,7.96,0.0,Regular
1609,2026-03-18,Pame Stoixima,27.4,0.0,Regular
1610,2026-01-16,Kino,30.33,0.0,Occasional
1611,2025-04-19,Joker,22.02,0.0,Occasional
1612,2025-04-27,Kino,15.25,41.25,VIP
1613,2025-10-12,Scratch,26.87,43.88,Occasional
1614,2026-04-08,Scratch,3.16,0.0,Occasional
1615,2026-04-03,Pame Stoixima,46.84,0.0,Occasional
1616,2025-09-30,Virtual Sports,3.05,0.0,VIP
1617,2025-08-12,Joker,5.97,0.0,VIP
1618,2025-07-18,Virtual Sports,29.86,113.7,Occasional
1619,2026-01-30,Joker,29.87,0.0,Occasional
1620,2025-04-16,Pame Stoixima,23.74,0.0,Occasional
1621,2025-05-10,Scratch,6.66,0.0,Occasional
1622,2025-12-17,Kino,34.89,0.0,Regular
1623,2026-03-18,Joker,43.5,98.87,Regular
1624,2025-12-01,Pame Stoixima,22.04,0.0,VIP
1625,2026-01-22,Joker,6.7,0.0,Regular
1626,2025-07-30,Joker,16.67,0.0,Occasional
1627,2026-03-27,Scratch,43.05,0.0,VIP
1628,2026-04-02,Joker,9.13,0.0,Regular
1629,2025-05-11,Kino,20.84,0.0,VIP
1630,2025-05-09,Kino,16.88,0.0,Regular
1631,2025-06-03,Joker,7.92,0.0,Regular
1632,2025-11-12,Joker,15.62,0.0,Regular
1633,2025-08-05,Kino,18.07,0.0,Regular
1634,2026-01-30,Kino,28.83,0.0,VIP
1635,2026-01-10,Scratch,18.15,0.0,Regular
1636,2025-10-25,Kino,46.79,0.0,Regular
1637,2025-12-09,Joker,24.5,0.0,VIP
1638,2025-10-22,Kino,37.66,0.0,VIP
1639,2026-01-19,Joker,10.91,0.0,Occasional
1640,2025-11-20,Kino,24.26,0.0,Occasional
1641,2026-02-10,Joker,15.06,0.0,Occasional
1642,2025-10-22,Scratch,33.55,0.0,VIP
1643,2025-11-16,Pame Stoixima,5.13,0.0,VIP
1644,2025-09-17,Virtual Sports,7.16,0.0,VIP
1645,2026-02-24,Pame Stoixima,31.01,0.0,Occasional
1646,2025-08-26,Kino,11.6,0.0,Occasional
1647,2026-02-20,Scratch,24.65,0.0,VIP
1648,2026-02-14,Joker,15.68,0.0,Regular
1649,2025-04-25,Kino,17.86,0.0,Regular
1650,2025-07-08,Pame Stoixima,18.28,65.3,Regular
1651,2025-05-05,Scratch,17.26,0.0,Regular
1652,2026-01-01,Virtual Sports,46.43,0.0,VIP
1653,2025-09-27,Scratch,17.75,0.0,VIP
1654,2025-06-15,Kino,26.38,105.04,Regular
1655,2025-06-23,Scratch,38.72,0.0,VIP
1656,2026-01-22,Scratch,44.02,0.0,VIP
1657,2025-07-14,Joker,8.58,0.0,VIP
1658,2025-05-18,Kino,20.75,99.45,Regular
1659,2025-10-04,Virtual Sports,4.78,0.0,VIP
1660,2025-10-14,Joker,14.29,0.0,Occasional
1661,2025-07-22,Joker,49.29,0.0,Occasional
1662,2025-07-24,Pame Stoixima,36.59,0.0,Regular
1663,2025-07-04,Pame Stoixima,12.49,0.0,Regular
1664,2025-11-09,Virtual Sports,20.61,0.0,VIP
1665,2025-09-06,Pame Stoixima,24.82,53.8,VIP
1666,2025-09-09,Virtual Sports,1.17,0.0,Occasional
1667,2025-11-10,Virtual Sports,33.57,0.0,VIP
1668,2026-02-21,Joker,21.57,0.0,Occasional
1669,2025-12-27,Scratch,48.83,239.37,VIP
1670,2025-04-22,Virtual Sports,30.52,61.91,VIP
1671,2025-10-14,Virtual Sports,30.3,0.0,Regular
1672,2025-05-27,Kino,2.65,0.0,VIP
1673,2026-01-08,Joker,20.76,0.0,Regular
1674,2025-12-16,Virtual Sports,29.24,0.0,Occasional
1675,2026-03-18,Kino,13.94,0.0,Regular
1676,2025-06-30,Scratch,48.65,0.0,VIP
1677,2025-10-03,Scratch,42.03,115.73,Regular
1678,2025-10-16,Pame Stoixima,44.16,0.0,VIP
1679,2025-04-22,Pame Stoixima,47.54,0.0,VIP
1680,2026-01-10,Scratch,40.28,0.0,Regular
1681,2026-03-17,Kino,7.0,0.0,Regular
1682,2026-02-22,Scratch,15.95,0.0,Occasional
1683,2026-03-30,Joker,6.97,0.0,Occasional
1684,2025-09-14,Kino,20.76,0.0,Regular
1685,2025-07-20,Scratch,2.73,6.57,Occasional
1686,2025-12-29,Joker,22.95,0.0,Occasional
1687,2026-03-14,Scratch,11.16,0.0,Regular
1688,2025-06-23,Pame Stoixima,22.97,0.0,Regular
1689,2025-07-28,Pame Stoixima,20.31,0.0,VIP
1690,2025-12-17,Virtual Sports,9.19,0.0,VIP
1691,2025-09-13,Pame Stoixima,18.09,0.0,VIP
1692,2026-03-08,Pame Stoixima,7.77,0.0,Regular
1693,2025-05-01,Scratch,24.93,0.0,VIP
1694,2025-08-29,Joker,35.58,0.0,VIP
1695,2025-11-22,Scratch,29.91,0.0,Regular
1696,2025-12-20,Kino,45.83,0.0,VIP
1697,2025-07-20,Kino,17.37,0.0,Regular
1698,2025-09-27,Virtual Sports,9.55,0.0,VIP
1699,2025-04-19,Pame Stoixima,3.76,0.0,Regular
1700,2026-03-06,Scratch,35.98,0.0,Regular
1701,2026-01-04,Virtual Sports,16.02,0.0,VIP
1702,2025-08-11,Pame Stoixima,45.89,0.0,VIP
1703,2026-01-19,Virtual Sports,25.86,0.0,VIP
1704,2026-02-17,Kino,28.21,0.0,VIP
1705,2026-03-29,Pame Stoixima,26.57,0.0,Regular
1706,2026-01-03,Pame Stoixima,45.86,104.45,VIP
1707,2025-05-11,Kino,7.56,0.0,VIP
1708,2025-10-04,Scratch,49.71,0.0,Occasional
1709,2025-11-25,Kino,41.13,137.62,Regular
1710,2025-09-24,Pame Stoixima,3.85,0.0,Regular
1711,2025-07-28,Pame Stoixima,49.05,0.0,VIP
1712,2026-01-03,Joker,35.86,0.0,Regular
1713,2025-05-22,Scratch,30.16,0.0,VIP
1714,2026-03-21,Joker,30.38,0.0,VIP
1715,2025-10-19,Joker,5.35,0.0,Regular
1716,2026-03-11,Pame Stoixima,41.72,0.0,Occasional
1717,2026-01-09,Pame Stoixima,41.48,0.0,VIP
1718,2026-01-20,Virtual Sports,13.63,0.0,VIP
1719,2025-05-21,Kino,29.22,0.0,VIP
1720,2025-08-25,Pame Stoixima,46.05,0.0,Regular
1721,2025-11-03,Joker,44.84,214.06,Occasional
1722,2025-05-29,Kino,13.12,55.3,Occasional
1723,2026-02-04,Pame Stoixima,34.59,0.0,Regular
1724,2025-09-30,Virtual Sports,7.2,13.93,Occasional
1725,2026-03-25,Virtual Sports,43.83,0.0,Occasional
1726,2025-12-18,Pame Stoixima,44.42,0.0,Occasional
1727,2026-04-09,Kino,48.82,0.0,VIP
1728,2026-02-09,Joker,13.51,0.0,Regular
1729,2026-01-14,Scratch,48.52,0.0,VIP
1730,2025-12-10,Kino,5.51,0.0,VIP
1731,2026-02-26,Pame Stoixima,43.38,0.0,VIP
1732,2025-07-16,Scratch,30.31,0.0,VIP
1733,2025-12-15,Joker,21.05,0.0,VIP
1734,2025-04-25,Scratch,41.06,0.0,Regular
1735,2026-04-08,Kino,47.93,0.0,VIP
1736,2026-02-10,Virtual Sports,9.76,0.0,Occasional
1737,2025-11-15,Joker,17.57,0.0,VIP
1738,2025-12-05,Pame Stoixima,16.99,0.0,Occasional
1739,2026-04-12,Scratch,0.58,0.0,Occasional
1740,2025-05-30,Kino,48.46,0.0,Regular
1741,2025-06-03,Scratch,3.12,0.0,Regular
1742,2025-05-05,Kino,4.21,0.0,Regular
1743,2026-02-11,Pame Stoixima,18.44,0.0,VIP
1744,2025-10-28,Scratch,32.31,0.0,VIP
1745,2026-03-31,Joker,35.75,65.13,Occasional
1746,2026-03-24,Scratch,40.06,0.0,Regular
1747,2025-06-04,Scratch,33.73,0.0,VIP
1748,2025-10-06,Virtual Sports,7.17,0.0,Regular
1749,2026-03-29,Pame Stoixima,18.21,0.0,Regular
1750,2025-10-15,Scratch,38.44,0.0,Regular
1751,2025-10-26,Joker,27.28,58.39,Regular
1752,2026-03-25,Virtual Sports,23.29,0.0,Occasional
1753,2026-02-06,Joker,28.29,0.0,Regular
1754,2025-08-15,Joker,37.89,0.0,Regular
1755,2025-09-29,Joker,28.28,0.0,Regular
1756,2025-12-22,Joker,23.56,0.0,Occasional
1757,2026-03-31,Kino,39.54,0.0,Occasional
1758,2025-12-18,Pame Stoixima,45.4,0.0,Occasional
1759,2025-09-02,Kino,24.8,46.32,Occasional
1760,2026-04-03,Pame Stoixima,46.69,0.0,VIP
1761,2025-08-12,Pame Stoixima,20.59,0.0,Regular
1762,2026-01-24,Joker,15.24,70.57,Occasional
1763,2025-07-27,Virtual Sports,26.65,64.59,VIP
1764,2026-03-07,Kino,37.47,0.0,Occasional
1765,2025-05-28,Pame Stoixima,16.45,0.0,Regular
1766,2025-10-23,Joker,37.97,0.0,Regular
1767,2025-06-14,Kino,21.93,0.0,Occasional
1768,2026-03-16,Virtual Sports,23.19,53.54,Occasional
1769,2026-04-10,Scratch,17.93,0.0,Occasional
1770,2025-09-29,Joker,4.48,19.8,Occasional
1771,2025-08-28,Pame Stoixima,31.19,0.0,VIP
1772,2025-06-27,Joker,15.89,0.0,Occasional
1773,2025-10-27,Kino,49.65,0.0,Regular
1774,2025-09-02,Scratch,29.55,0.0,Regular
1775,2026-02-11,Joker,21.51,0.0,Occasional
1776,2025-04-24,Virtual Sports,1.83,0.0,Regular
1777,2026-02-18,Kino,5.27,12.39,VIP
1778,2025-06-29,Virtual Sports,40.12,0.0,Regular
1779,2026-01-13,Joker,23.39,0.0,VIP
1780,2026-01-12,Pame Stoixima,14.55,0.0,Occasional
1781,2025-07-27,Virtual Sports,39.23,0.0,Regular
1782,2025-09-12,Scratch,15.75,0.0,Occasional
1783,2025-06-13,Scratch,28.42,0.0,Regular
1784,2025-06-26,Pame Stoixima,47.34,0.0,Occasional
1785,2025-09-06,Joker,47.45,0.0,VIP
1786,2025-12-22,Joker,16.6,0.0,Regular
1787,2026-02-15,Scratch,48.02,0.0,Occasional
1788,2025-10-24,Joker,5.3,0.0,VIP
1789,2025-11-30,Pame Stoixima,23.98,0.0,Occasional
1790,2025-10-21,Kino,15.16,44.59,Regular
1791,2025-11-20,Scratch,8.33,0.0,Regular
1792,2025-09-23,Kino,35.81,0.0,Occasional
1793,2025-11-27,Kino,32.85,0.0,Regular
1794,2026-01-31,Virtual Sports,40.49,0.0,Occasional
1795,2026-02-11,Scratch,1.46,0.0,VIP
1796,2026-03-19,Pame Stoixima,30.53,0.0,Regular
1797,2026-03-25,Joker,40.42,54.65,Regular
1798,2025-04-17,Scratch,0.98,0.0,Occasional
1799,2025-10-23,Kino,42.55,204.19,Regular
1800,2026-01-28,Virtual Sports,4.9,0.0,Occasional
1801,2025-05-26,Virtual Sports,11.99,39.6,Regular
1802,2025-08-21,Virtual Sports,9.62,0.0,Occasional
1803,2025-10-28,Pame Stoixima,5.86,0.0,VIP
1804,2025-05-11,Virtual Sports,33.33,0.0,Regular
1805,2025-08-14,Joker,33.05,82.76,Regular
1806,2025-12-30,Virtual Sports,33.88,0.0,VIP
1807,2025-05-08,Scratch,4.28,0.0,Occasional
1808,2026-02-01,Joker,19.13,93.14,Regular
1809,2025-08-24,Kino,12.57,0.0,VIP
1810,2025-12-21,Scratch,8.21,0.0,Occasional
1811,2026-02-28,Pame Stoixima,29.45,0.0,VIP
1812,2026-04-11,Virtual Sports,5.78,20.21,Regular
1813,2025-11-17,Kino,24.23,89.15,Regular
1814,2026-03-30,Kino,4.92,0.0,VIP
1815,2025-10-19,Virtual Sports,40.83,202.57,Occasional
1816,2025-05-20,Pame Stoixima,17.17,0.0,Occasional
1817,2025-06-04,Kino,26.51,0.0,Occasional
1818,2025-09-20,Kino,46.24,0.0,VIP
1819,2025-09-15,Joker,37.22,130.85,VIP
1820,2026-02-24,Pame Stoixima,13.91,0.0,Regular
1821,2026-03-28,Scratch,8.04,0.0,Occasional
1822,2025-07-13,Virtual Sports,2.85,0.0,Regular
1823,2025-09-28,Kino,24.71,0.0,VIP
1824,2026-01-17,Scratch,38.42,0.0,VIP
1825,2026-03-18,Scratch,11.76,36.86,Regular
1826,2025-12-08,Pame Stoixima,14.59,0.0,Regular
1827,2025-12-05,Virtual Sports,39.17,0.0,VIP
1828,2025-07-02,Pame Stoixima,5.36,0.0,VIP
1829,2026-03-04,Joker,5.63,0.0,VIP
1830,2026-02-12,Scratch,35.08,0.0,Regular
1831,2025-06-06,Virtual Sports,29.46,0.0,Occasional
1832,2025-07-14,Pame Stoixima,15.05,0.0,Occasional
1833,2025-05-07,Scratch,42.98,0.0,Occasional
1834,2026-01-02,Kino,6.86,0.0,Occasional
1835,2025-06-12,Scratch,12.96,0.0,Regular
1836,2025-09-06,Virtual Sports,3.0,0.0,Regular
1837,2026-02-22,Scratch,20.38,0.0,Regular
1838,2025-06-22,Kino,35.66,66.59,Regular
1839,2025-09-24,Scratch,11.92,59.13,VIP
1840,2025-07-26,Scratch,25.49,0.0,VIP
1841,2026-01-19,Joker,28.22,0.0,VIP
1842,2026-02-02,Scratch,33.69,0.0,Occasional
1843,2026-04-13,Virtual Sports,43.81,78.82,VIP
1844,2025-10-15,Kino,39.65,0.0,VIP
1845,2026-03-15,Scratch,17.71,0.0,VIP
1846,2025-11-01,Kino,22.08,0.0,Regular
1847,2025-08-07,Pame Stoixima,17.77,0.0,VIP
1848,2026-02-14,Joker,39.14,0.0,Occasional
1849,2025-10-13,Joker,49.25,0.0,Occasional
1850,2025-05-07,Kino,27.0,0.0,Regular
1851,2026-03-21,Joker,8.4,0.0,VIP
1852,2026-03-09,Scratch,35.54,0.0,VIP
1853,2025-08-03,Scratch,16.24,0.0,VIP
1854,2026-03-31,Pame Stoixima,35.45,0.0,VIP
1855,2025-06-28,Virtual Sports,39.58,195.12,Regular
1856,2025-07-13,Scratch,30.11,0.0,VIP
1857,2025-10-27,Pame Stoixima,9.6,0.0,Regular
1858,2026-03-20,Virtual Sports,29.77,0.0,Regular
1859,2025-10-15,Virtual Sports,35.04,127.38,VIP
1860,2026-01-26,Joker,22.17,0.0,VIP
1861,2026-04-06,Kino,2.42,0.0,VIP
1862,2025-04-14,Joker,36.1,0.0,VIP
1863,2026-01-15,Scratch,41.95,0.0,Regular
1864,2026-03-27,Joker,32.11,0.0,Occasional
1865,2025-10-09,Pame Stoixima,35.58,0.0,Occasional
1866,2025-09-21,Scratch,6.45,0.0,Regular
1867,2025-08-05,Virtual Sports,22.09,28.8,Occasional
1868,2025-04-22,Virtual Sports,44.2,91.96,VIP
1869,2026-01-15,Joker,16.49,74.62,Occasional
1870,2025-08-04,Scratch,9.31,27.87,Occasional
1871,2025-06-08,Pame Stoixima,2.04,0.0,Regular
1872,2025-06-01,Joker,9.08,0.0,Occasional
1873,2026-04-05,Joker,49.88,61.62,Occasional
1874,2026-03-07,Joker,49.26,0.0,VIP
1875,2025-08-25,Joker,5.62,0.0,Regular
1876,2025-12-30,Joker,45.38,0.0,VIP
1877,2025-09-02,Kino,37.08,0.0,Regular
1878,2025-11-24,Scratch,23.1,0.0,Occasional
1879,2025-07-16,Virtual Sports,22.2,0.0,VIP
1880,2025-11-07,Kino,26.26,0.0,Regular
1881,2025-10-01,Pame Stoixima,2.45,0.0,Regular
1882,2025-08-18,Scratch,0.87,0.0,VIP
1883,2025-06-14,Virtual Sports,1.1,5.39,Occasional
1884,2025-05-16,Virtual Sports,4.38,0.0,VIP
1885,2025-06-06,Joker,18.58,0.0,Regular
1886,2026-01-03,Virtual Sports,3.77,0.0,Regular
1887,2025-12-15,Scratch,48.12,0.0,Occasional
1888,2026-03-06,Joker,6.43,0.0,VIP
1889,2025-11-15,Pame Stoixima,46.16,0.0,VIP
1890,2025-08-13,Joker,3.32,0.0,VIP
1891,2025-06-04,Virtual Sports,39.57,121.01,VIP
1892,2026-02-11,Joker,15.99,0.0,VIP
1893,2026-01-06,Virtual Sports,24.11,0.0,Occasional
1894,2025-08-31,Virtual Sports,16.64,35.6,Occasional
1895,2025-04-30,Joker,32.66,0.0,Regular
1896,2025-05-12,Pame Stoixima,37.82,0.0,Regular
1897,2025-06-02,Scratch,47.95,0.0,Occasional
1898,2025-07-11,Joker,49.23,89.19,Occasional
1899,2025-09-10,Scratch,45.13,0.0,Occasional
1900,2025-04-20,Kino,22.47,0.0,VIP
1901,2025-07-24,Joker,37.71,118.38,VIP
1902,2025-06-18,Joker,41.69,0.0,Occasional
1903,2025-08-23,Virtual Sports,8.04,0.0,Occasional
1904,2025-04-26,Scratch,23.78,31.67,VIP
1905,2025-10-28,Pame Stoixima,28.76,0.0,Regular
1906,2026-03-21,Pame Stoixima,42.4,0.0,VIP
1907,2025-12-15,Pame Stoixima,21.14,0.0,VIP
1908,2025-09-18,Virtual Sports,47.36,0.0,VIP
1909,2026-04-03,Joker,43.7,0.0,Regular
1910,2026-02-25,Joker,44.85,0.0,VIP
1911,2025-11-22,Joker,34.67,0.0,VIP
1912,2025-06-11,Virtual Sports,19.56,0.0,VIP
1913,2025-09-02,Pame Stoixima,43.37,0.0,VIP
1914,2025-04-27,Scratch,21.18,0.0,VIP
1915,2025-04-14,Scratch,22.78,0.0,VIP
1916,2025-06-19,Kino,34.47,0.0,Occasional
1917,2025-06-12,Kino,28.46,0.0,Occasional
1918,2025-12-28,Virtual Sports,3.9,0.0,Occasional
1919,2025-10-17,Scratch,43.06,0.0,VIP
1920,2026-03-02,Scratch,12.17,0.0,Regular
1921,2025-06-08,Pame Stoixima,37.4,0.0,VIP
1922,2025-05-08,Kino,41.35,0.0,Regular
1923,2025-11-15,Joker,1.43,0.0,Regular
1924,2026-02-09,Kino,15.61,0.0,Regular
1925,2026-03-20,Scratch,18.07,0.0,Occasional
1926,2025-11-12,Pame Stoixima,36.52,0.0,Occasional
1927,2026-04-01,Kino,14.32,69.7,Regular
1928,2025-05-08,Scratch,0.98,1.22,Regular
1929,2025-07-15,Pame Stoixima,19.24,0.0,Regular
1930,2025-12-06,Joker,32.1,0.0,VIP
1931,2025-11-05,Pame Stoixima,45.51,0.0,Regular
1932,2025-05-18,Kino,29.01,0.0,Regular
1933,2025-07-16,Joker,3.25,4.67,Occasional
1934,2025-10-31,Kino,28.83,0.0,Regular
1935,2025-08-08,Virtual Sports,2.97,0.0,Regular
1936,2026-01-16,Kino,5.79,9.12,Regular
1937,2025-11-21,Joker,44.82,0.0,Occasional
1938,2026-03-16,Joker,4.93,0.0,VIP
1939,2025-12-31,Pame Stoixima,3.78,0.0,Occasional
1940,2026-01-18,Joker,30.34,0.0,VIP
1941,2025-12-20,Joker,28.77,53.69,VIP
1942,2026-03-28,Kino,10.15,0.0,Regular
1943,2025-11-22,Pame Stoixima,41.86,0.0,Regular
1944,2025-04-22,Virtual Sports,30.61,0.0,Regular
1945,2025-11-04,Pame Stoixima,33.46,0.0,VIP
1946,2025-10-09,Joker,25.11,65.38,Occasional
1947,2025-08-09,Kino,29.52,0.0,Regular
1948,2026-01-22,Virtual Sports,6.22,0.0,Occasional
1949,2026-01-03,Kino,44.41,0.0,Occasional
1950,2026-02-02,Scratch,32.19,56.45,VIP
1951,2025-05-18,Scratch,37.38,0.0,Regular
1952,2025-08-17,Kino,42.85,200.4,VIP
1953,2025-09-25,Kino,5.28,0.0,VIP
1954,2025-11-17,Kino,10.49,0.0,Occasional
1955,2025-05-27,Kino,40.91,0.0,Occasional
1956,2026-02-28,Pame Stoixima,28.35,0.0,VIP
1957,2025-09-11,Scratch,5.24,0.0,Occasional
1958,2026-03-29,Virtual Sports,11.67,0.0,Occasional
1959,2025-10-29,Scratch,13.71,0.0,Regular
1960,2026-01-27,Kino,15.28,0.0,Regular
1961,2026-01-08,Scratch,21.1,0.0,VIP
1962,2025-11-05,Virtual Sports,7.65,0.0,Occasional
1963,2026-03-02,Scratch,40.76,179.2,VIP
1964,2025-10-30,Scratch,1.96,0.0,VIP
1965,2025-05-28,Pame Stoixima,48.5,0.0,VIP
1966,2025-10-29,Joker,2.5,0.0,Occasional
1967,2025-11-28,Scratch,30.99,0.0,VIP
1968,2025-08-20,Pame Stoixima,34.66,0.0,Occasional
1969,2025-11-23,Joker,24.29,0.0,VIP
1970,2026-01-24,Pame Stoixima,47.63,0.0,Regular
1971,2025-07-08,Virtual Sports,9.75,0.0,VIP
1972,2025-06-13,Virtual Sports,40.59,0.0,Regular
1973,2025-07-11,Kino,42.46,0.0,Regular
1974,2025-10-11,Pame Stoixima,23.86,0.0,VIP
1975,2026-01-23,Kino,43.69,0.0,Regular
1976,2025-07-04,Pame Stoixima,25.8,114.56,Regular
1977,2026-01-18,Pame Stoixima,46.41,0.0,Occasional
1978,2026-01-25,Pame Stoixima,15.47,0.0,Regular
1979,2025-05-04,Kino,46.3,0.0,Regular
1980,2025-10-25,Pame Stoixima,24.67,0.0,Regular
1981,2025-08-03,Scratch,45.96,0.0,Regular
1982,2025-08-28,Scratch,27.23,0.0,VIP
1983,2026-01-23,Kino,34.16,0.0,VIP
1984,2025-12-17,Virtual Sports,21.32,73.77,VIP
1985,2025-05-22,Virtual Sports,19.53,39.22,VIP
1986,2025-05-26,Joker,11.28,0.0,VIP
